id,behavior
0,MB_NORMAL
1,MB_NORMAL
2,MB_NORMAL
3,MB_NORMAL
4,MB_NORMAL
5,MB_NORMAL
6,MB_NORMAL
7,MB_NORMAL
8,MB_SECRET_BASE_SPOT_BROWN_CAVE
9,MB_NORMAL
10,MB_ASHGRASS
11,MB_NORMAL
12,MB_NORMAL
13,MB_NORMAL
14,MB_NORMAL
15,MB_NORMAL
16,MB_SECRET_BASE_SPOT_BROWN_CAVE_OPEN
17,MB_NORMAL
18,MB_TALL_GRASS
19,MB_NORMAL
20,MB_NORMAL
21,MB_NORMAL
22,MB_NORMAL
23,MB_NORMAL
24,MB_NORMAL
25,MB_NORMAL
26,MB_NORMAL
27,MB_JUMP_SOUTH
28,MB_JUMP_SOUTH
29,MB_JUMP_SOUTH
30,MB_JUMP_WEST
31,MB_JUMP_EAST
32,MB_NORMAL
33,MB_MOUNTAIN_TOP
34,MB_NORMAL
35,MB_NORMAL
36,MB_NORMAL
37,MB_NORMAL
38,MB_JUMP_SOUTHWEST
39,MB_JUMP_SOUTHEAST
40,MB_NORMAL
41,MB_NORMAL
42,MB_NORMAL
43,MB_NORMAL
44,MB_NORMAL
45,MB_NORMAL
46,MB_JUMP_WEST
47,MB_JUMP_EAST
48,MB_NORMAL
49,MB_NORMAL
50,MB_NORMAL
51,MB_MOUNTAIN_TOP
52,MB_MOUNTAIN_TOP
53,MB_NORMAL
54,MB_JUMP_WEST
55,MB_JUMP_EAST
56,MB_NORMAL
57,MB_MOUNTAIN_TOP
58,MB_NORMAL
59,MB_MOUNTAIN_TOP
60,MB_MOUNTAIN_TOP
61,MB_MOUNTAIN_TOP
62,MB_JUMP_WEST
63,MB_JUMP_EAST
64,MB_NORMAL
65,MB_MOUNTAIN_TOP
66,MB_NORMAL
67,MB_NORMAL
68,MB_NORMAL
69,MB_NORMAL
70,MB_JUMP_SOUTHWEST
71,MB_JUMP_SOUTHEAST
72,MB_NORMAL
73,MB_NORMAL
74,MB_NORMAL
75,MB_NORMAL
76,MB_NORMAL
77,MB_NORMAL
78,MB_JUMP_WEST
79,MB_JUMP_EAST
80,MB_MOUNTAIN_TOP
81,MB_MOUNTAIN_TOP
82,MB_MOUNTAIN_TOP
83,MB_MOUNTAIN_TOP
84,MB_MOUNTAIN_TOP
85,MB_MOUNTAIN_TOP
86,MB_JUMP_WEST
87,MB_JUMP_EAST
88,MB_NORMAL
89,MB_NORMAL
90,MB_NORMAL
91,MB_MOUNTAIN_TOP
92,MB_MOUNTAIN_TOP
93,MB_JUMP_SOUTH
94,MB_JUMP_SOUTH
95,MB_JUMP_SOUTH
96,MB_NORMAL
97,MB_NON_ANIMATED_DOOR
98,MB_NORMAL
99,MB_MOUNTAIN_TOP
100,MB_MOUNTAIN_TOP
101,MB_MOUNTAIN_TOP
102,MB_MOUNTAIN_TOP
103,MB_MOUNTAIN_TOP
104,MB_NORMAL
105,MB_NORMAL
106,MB_NORMAL
107,MB_NORMAL
108,MB_NORMAL
109,MB_NORMAL
110,MB_NORMAL
111,MB_NORMAL
112,MB_NORMAL
113,MB_NORMAL
114,MB_NORMAL
115,MB_NORMAL
116,MB_NORMAL
117,MB_NORMAL
118,MB_NORMAL
119,MB_NORMAL
120,MB_NORMAL
121,MB_NORMAL
122,MB_NORMAL
123,MB_NORMAL
124,MB_NORMAL
125,MB_NORMAL
126,MB_NORMAL
127,MB_NORMAL
128,MB_NORMAL
129,MB_NORMAL
130,MB_NORMAL
131,MB_NORMAL
132,MB_MOUNTAIN_TOP
133,MB_NORMAL
134,MB_NORMAL
135,MB_NORMAL
136,MB_NORMAL
137,MB_NORMAL
138,MB_NORMAL
139,MB_NORMAL
140,MB_NORMAL
141,MB_NORMAL
142,MB_NORMAL
143,MB_NORMAL
144,MB_NORMAL
145,MB_NORMAL
146,MB_NORMAL
147,MB_NORMAL
148,MB_NORMAL
149,MB_NORMAL
150,MB_NORMAL
151,MB_NORMAL
152,MB_NORMAL
153,MB_NORMAL
154,MB_NORMAL
155,MB_NORMAL
156,MB_NORMAL
157,MB_NORMAL
158,MB_NORMAL
159,MB_NORMAL
160,MB_NORMAL
161,MB_NORMAL
162,MB_NORMAL
163,MB_NORMAL
164,MB_NORMAL
165,MB_ANIMATED_DOOR
166,MB_NORMAL
167,MB_NORMAL
168,MB_NORMAL
169,MB_NORMAL
170,MB_NORMAL
171,MB_NORMAL
172,MB_NORMAL
173,MB_NORMAL
174,MB_NORMAL
175,MB_NORMAL
176,MB_NORMAL
177,MB_SOUTH_ARROW_WARP
178,MB_SOUTH_ARROW_WARP
179,MB_NORMAL
180,MB_NORMAL
181,MB_NORMAL
182,MB_NORMAL
183,MB_NORMAL
184,MB_NORMAL
185,MB_NORMAL
186,MB_NORMAL
187,MB_NORMAL
188,MB_NORMAL
189,MB_NORMAL
190,MB_NORMAL
191,MB_NORMAL
192,MB_NORMAL
193,MB_NORMAL
194,MB_NORMAL
195,MB_NORMAL
196,MB_NORMAL
197,MB_NORMAL
198,MB_NORMAL
199,MB_NORMAL
200,MB_NORMAL
201,MB_NORMAL
202,MB_NORMAL
203,MB_NORMAL
204,MB_OCEAN_WATER
205,MB_OCEAN_WATER
206,MB_NORMAL
207,MB_NORMAL
208,MB_NORMAL
209,MB_NORMAL
210,MB_NORMAL
211,MB_NORMAL
212,MB_NORMAL
213,MB_NORMAL
214,MB_NORMAL
215,MB_NORMAL
216,MB_NORMAL
217,MB_NORMAL
218,MB_NORMAL
219,MB_NORMAL
220,MB_NORMAL
221,MB_NORMAL
222,MB_NORMAL
223,MB_NORMAL
224,MB_NORMAL
225,MB_NORMAL
226,MB_NORMAL
227,MB_NORMAL
228,MB_NORMAL
229,MB_NORMAL
230,MB_NORMAL
231,MB_NORMAL
232,MB_NORMAL
233,MB_NORMAL
234,MB_NORMAL
235,MB_NORMAL
236,MB_NORMAL
237,MB_NORMAL
238,MB_NORMAL
239,MB_NORMAL
240,MB_NORMAL
241,MB_NORMAL
242,MB_NORMAL
243,MB_NORMAL
244,MB_NORMAL
245,MB_NORMAL
246,MB_NORMAL
247,MB_ANIMATED_DOOR
248,MB_NORMAL
249,MB_NORMAL
250,MB_NORMAL
251,MB_NORMAL
252,MB_NORMAL
253,MB_NORMAL
254,MB_NORMAL
255,MB_NORMAL
256,MB_NORMAL
257,MB_NORMAL
258,MB_NORMAL
259,MB_NORMAL
260,MB_NORMAL
261,MB_NORMAL
262,MB_NORMAL
263,MB_NORMAL
264,MB_NORMAL
265,MB_NORMAL
266,MB_NORMAL
267,MB_NORMAL
268,MB_NORMAL
269,MB_NORMAL
270,MB_NORMAL
271,MB_NORMAL
272,MB_NORMAL
273,MB_NORMAL
274,MB_NORMAL
275,MB_NORMAL
276,MB_NORMAL
277,MB_NORMAL
278,MB_NORMAL
279,MB_NORMAL
280,MB_NORMAL
281,MB_NORMAL
282,MB_NORMAL
283,MB_NORMAL
284,MB_NORMAL
285,MB_NORMAL
286,MB_NORMAL
287,MB_NORMAL
288,MB_NORMAL
289,MB_NORMAL
290,MB_NORMAL
291,MB_NORMAL
292,MB_NORMAL
293,MB_NORMAL
294,MB_NORMAL
295,MB_NORMAL
296,MB_NORMAL
297,MB_NORMAL
298,MB_NORMAL
299,MB_NORMAL
300,MB_JUMP_WEST
301,MB_NORMAL
302,MB_NORMAL
303,MB_NORMAL
304,MB_NORMAL
305,MB_NORMAL
306,MB_NORMAL
307,MB_NORMAL
308,MB_JUMP_WEST
309,MB_NORMAL
310,MB_NORMAL
311,MB_NORMAL
312,MB_JUMP_SOUTH
313,MB_JUMP_SOUTH
314,MB_JUMP_SOUTH
315,MB_JUMP_WEST
316,MB_JUMP_EAST
317,MB_JUMP_SOUTHWEST
318,MB_JUMP_SOUTHEAST
319,MB_JUMP_WEST
320,MB_JUMP_WEST
321,MB_JUMP_EAST
322,MB_JUMP_WEST
323,MB_JUMP_EAST
324,MB_NORMAL
325,MB_NORMAL
326,MB_NORMAL
327,MB_NORMAL
328,MB_NORMAL
329,MB_NORMAL
330,MB_NORMAL
331,MB_NORMAL
332,MB_NORMAL
333,MB_NORMAL
334,MB_NORMAL
335,MB_NON_ANIMATED_DOOR
336,MB_NORMAL
337,MB_NORMAL
338,MB_NORMAL
339,MB_NORMAL
340,MB_NORMAL
341,MB_NORMAL
342,MB_NORMAL
343,MB_NORMAL
344,MB_NORMAL
345,MB_NORMAL
346,MB_NORMAL
347,MB_NORMAL
348,MB_NORMAL
349,MB_NORMAL
350,MB_NORMAL
351,MB_NORMAL
352,MB_NORMAL
353,MB_NORMAL
354,MB_NORMAL
355,MB_NORMAL
356,MB_NORMAL
357,MB_NORMAL
358,MB_NORMAL
359,MB_NORMAL
360,MB_NORMAL
361,MB_NORMAL
362,MB_NORMAL
363,MB_NORMAL
364,MB_ANIMATED_DOOR
365,MB_NORMAL
366,MB_NORMAL
