id,behavior
0,MB_NORMAL
1,MB_DEEP_WATER
2,MB_OCEAN_WATER
3,MB_OCEAN_WATER
4,MB_DEEP_WATER
5,MB_DEEP_WATER
6,MB_OCEAN_WATER
7,MB_OCEAN_WATER
8,MB_OCEAN_WATER
9,MB_OCEAN_WATER
10,MB_OCEAN_WATER
11,MB_OCEAN_WATER
12,MB_OCEAN_WATER
13,MB_OCEAN_WATER
14,MB_OCEAN_WATER
15,MB_OCEAN_WATER
16,MB_OCEAN_WATER
17,MB_OCEAN_WATER
18,MB_OCEAN_WATER
19,MB_OCEAN_WATER
20,MB_OCEAN_WATER
21,MB_OCEAN_WATER
22,MB_DEEP_WATER
23,MB_OCEAN_WATER
24,MB_OCEAN_WATER
25,MB_OCEAN_WATER
26,MB_OCEAN_WATER
27,MB_OCEAN_WATER
28,MB_OCEAN_WATER
29,MB_OCEAN_WATER
30,MB_OCEAN_WATER
31,MB_OCEAN_WATER
32,MB_OCEAN_WATER
33,MB_OCEAN_WATER
34,MB_OCEAN_WATER
35,MB_OCEAN_WATER
36,MB_DEEP_WATER
37,MB_NORMAL
38,MB_OCEAN_WATER
39,MB_OCEAN_WATER
40,MB_DEEP_WATER
41,MB_OCEAN_WATER
42,MB_DEEP_WATER
43,MB_OCEAN_WATER
44,MB_OCEAN_WATER
45,MB_OCEAN_WATER
46,MB_OCEAN_WATER
47,MB_OCEAN_WATER
48,MB_OCEAN_WATER
49,MB_OCEAN_WATER
50,MB_DEEP_WATER
51,MB_DEEP_WATER
52,MB_DEEP_WATER
53,MB_DEEP_WATER
54,MB_DEEP_WATER
55,MB_DEEP_WATER
56,MB_OCEAN_WATER
57,MB_OCEAN_WATER
58,MB_DEEP_WATER
59,MB_DEEP_WATER
60,MB_DEEP_WATER
61,MB_DEEP_WATER
62,MB_DEEP_WATER
63,MB_DEEP_WATER
64,MB_DEEP_WATER
65,MB_DEEP_WATER
66,MB_DEEP_WATER
67,MB_DEEP_WATER
68,MB_DEEP_WATER
69,MB_DEEP_WATER
70,MB_DEEP_WATER
71,MB_DEEP_WATER
72,MB_DEEP_WATER
73,MB_DEEP_WATER
74,MB_DEEP_WATER
75,MB_DEEP_WATER
76,MB_DEEP_WATER
77,MB_DEEP_WATER
78,MB_DEEP_WATER
79,MB_DEEP_WATER
80,MB_DEEP_WATER
81,MB_DEEP_WATER
82,MB_DEEP_WATER
83,MB_DEEP_WATER
84,MB_DEEP_WATER
85,MB_DEEP_WATER
86,MB_DEEP_WATER
87,MB_DEEP_WATER
88,MB_DEEP_WATER
89,MB_DEEP_WATER
90,MB_DEEP_WATER
91,MB_DEEP_WATER
92,MB_DEEP_WATER
93,MB_DEEP_WATER
94,MB_DEEP_WATER
95,MB_DEEP_WATER
96,MB_OCEAN_WATER
97,MB_OCEAN_WATER
98,MB_DEEP_WATER
99,MB_DEEP_WATER
100,MB_DEEP_WATER
101,MB_OCEAN_WATER
102,MB_OCEAN_WATER
103,MB_OCEAN_WATER
104,MB_OCEAN_WATER
105,MB_OCEAN_WATER
106,MB_DEEP_WATER
107,MB_DEEP_WATER
108,MB_DEEP_WATER
109,MB_OCEAN_WATER
110,MB_OCEAN_WATER
111,MB_OCEAN_WATER
112,MB_OCEAN_WATER
113,MB_OCEAN_WATER
114,MB_OCEAN_WATER
115,MB_OCEAN_WATER
116,MB_OCEAN_WATER
117,MB_OCEAN_WATER
118,MB_OCEAN_WATER
119,MB_OCEAN_WATER
120,MB_OCEAN_WATER
121,MB_OCEAN_WATER
122,MB_OCEAN_WATER
123,MB_OCEAN_WATER
124,MB_OCEAN_WATER
